timestamp;voltage;event;tput_app_1;tput_app_2;current_apps_number
0.0;3.3;VOn= 3.74;0.0;0.0;1
268.0;4.709106542899407; app_1 done;3.73;0.0;1
496.0;5.0; app_1 done;4.03;0.0;1
724.0;5.0; app_1 done;4.14;0.0;1
951.0;5.0; app_1 done;4.21;0.0;1
1179.0;5.0; app_1 done;4.24;0.0;1
1407.0;5.0; app_1 done;4.26;0.0;1
1635.0;5.0; app_1 done;4.28;0.0;1
1863.0;5.0; app_1 done;4.29;0.0;1
2091.0;4.593547741233915; app_2 ON;3.83;0.0;2
2091.0;4.593547741233915;VOn= 5.46;3.83;0.0;2
2091.0;4.593547741233915; app_1 done;4.3;0.0;2
2320.0;3.373444479957703; app_1 done;4.31;0.0;2
2504.0;1.879995473012977;PF;3.99;0.0;0
5839.0;5.0;On;1.71;0.0;2
5888.0;5.0; app_1 done;1.87;0.0;2
6116.0;5.0; app_1 done;1.96;0.0;2
6344.0;4.795533868438755; app_2 OFF;1.89;0.0;1
6344.0;4.795533868438755;VOn= 3.74;1.89;0.0;1
6344.0;4.795533868438755; app_1 done;2.05;0.0;1
6571.0;4.70571091489219; app_1 done;2.13;0.0;1
6799.0;4.36377375518205; app_1 done;2.21;0.0;1
7027.0;4.655277639390055; app_1 done;2.28;0.0;1
7255.0;4.320819264765169; app_1 done;2.34;0.0;1
7482.0;4.1470693522962; app_1 done;2.41;0.0;1
7710.0;3.723577494965709; app_1 done;2.46;0.0;1
7938.0;3.770129100744741; app_1 done;2.52;0.0;1
8165.0;3.5145651581063526; app_1 done;2.57;0.0;1
8393.0;3.58389978044862; app_1 done;2.62;0.0;1
8621.0;3.7853672022665767; app_1 done;2.67;0.0;1
8848.0;4.0233189353965715; app_1 done;2.71;0.0;1
9076.0;4.251176533964417; app_1 done;2.75;0.0;1
9304.0;3.8435963518648846; app_1 done;2.79;0.0;1
9531.0;3.4955956933867873; app_1 done;2.83;0.0;1
9759.0;3.235090880945976; app_1 done;2.87;0.0;1
9986.0;3.4072893736465355; app_2 ON;2.8;0.0;2
9986.0;3.4072893736465355;VOn= 5.46;2.8;0.0;2
9986.0;3.4072893736465355; app_1 done;2.9;0.0;2
10215.0;3.762041612887585; app_1 done;2.94;0.0;2
10443.0;4.092345034521387; app_1 done;2.97;0.0;2
10670.0;4.4421174120007745; app_1 done;3.0;0.0;2
10898.0;4.532040283781269; app_1 done;3.03;0.0;2
11126.0;4.567849090201066; app_1 done;3.06;0.0;2
11354.0;5.0; app_1 done;3.08;0.0;2
11582.0;5.0; app_1 done;3.11;0.0;2
11810.0;5.0; app_1 done;3.13;0.0;2
12038.0;4.930254954346374; app_1 done;3.16;0.0;2
12361.0;5.0; app_2 done;3.07;0.08;2
12663.0;5.0; app_2 done;3.0;0.16;2
12965.0;5.0; app_2 done;2.93;0.23;2
13194.0;5.0; app_1 done;2.96;0.23;2
13422.0;5.0; app_1 done;2.98;0.22;2
13650.0;5.0; app_2 OFF;2.93;0.22;1
13650.0;5.0;VOn= 3.74;2.93;0.22;1
13650.0;5.0; app_1 done;3.0;0.22;1
13878.0;5.0; app_1 done;3.03;0.22;1
14106.0;5.0; app_1 done;3.05;0.21;1
14334.0;5.0; app_1 done;3.07;0.21;1
14562.0;4.4708327183300645; app_1 done;3.09;0.21;1
14790.0;4.747428736186606; app_1 done;3.11;0.2;1
15018.0;5.0; app_1 done;3.13;0.2;1
15246.0;5.0; app_1 done;3.15;0.2;1
15474.0;5.0; app_1 done;3.17;0.19;1
15702.0;5.0; app_2 ON;3.12;0.19;2
15702.0;5.0;VOn= 5.46;3.12;0.19;2
15702.0;5.0; app_1 done;3.18;0.19;2
15931.0;5.0; app_1 done;3.2;0.19;2
16159.0;5.0; app_1 done;3.22;0.19;2
16387.0;5.0; app_1 done;3.23;0.18;2
16615.0;5.0; app_1 done;3.25;0.18;2
16843.0;5.0; app_1 done;3.27;0.18;2
17071.0;5.0; app_1 done;3.28;0.18;2
17299.0;5.0; app_1 done;3.29;0.17;2
17527.0;5.0; app_1 done;3.31;0.17;2
17755.0;5.0; app_1 done;3.32;0.17;2
18078.0;5.0; app_2 done;3.26;0.22;2
18380.0;5.0; app_2 done;3.21;0.27;2
18682.0;5.0; app_2 done;3.16;0.32;2
18912.0;5.0; app_1 done;3.17;0.32;2
19140.0;5.0; app_1 done;3.19;0.31;2
19368.0;5.0; app_2 OFF;3.15;0.31;1
19368.0;5.0;VOn= 3.74;3.15;0.31;1
19368.0;5.0; app_1 done;3.2;0.31;1
19596.0;5.0; app_1 done;3.21;0.31;1
19824.0;5.0; app_1 done;3.23;0.3;1
20051.0;4.107079642417212; app_1 done;3.24;0.3;1
20279.0;2.6798731705770993; app_1 done;3.25;0.3;1
20365.0;1.879988964933425;PF;3.24;0.29;0
25324.0;3.740970985050021;On;2.61;0.24;1
25472.0;4.251278518387409; app_1 done;2.63;0.24;1
25700.0;4.716151432459447; app_1 done;2.65;0.23;1
25928.0;5.0; app_1 done;2.66;0.23;1
26156.0;5.0; app_1 done;2.68;0.23;1
26384.0;5.0; app_1 done;2.69;0.23;1
26612.0;5.0; app_1 done;2.71;0.23;1
