timestamp;voltage;event;tput_app_1;tput_app_2;tput_app_3;current_apps_number
20019.0;4.27278585162659; app_3 done;3.6;0.85;0.15;3
20253.0;2.88070931678512; app_1 done;3.6;0.84;0.15;3
20365.0;1.879988964933425;PF;3.58;0.83;0.15;0
25387.0;3.8618831489160743;On;2.88;0.67;0.12;3
25539.0;4.373884171589772; app_1 done;2.9;0.67;0.12;3
25772.0;4.731045629663743; app_1 done;2.91;0.66;0.12;3
26006.0;5.0; app_1 done;2.92;0.65;0.12;3
26240.0;5.0; app_1 done;2.93;0.65;0.11;3
26473.0;5.0; app_1 done;2.95;0.64;0.11;3
26707.0;5.0; app_1 done;2.96;0.64;0.11;3
26941.0;5.0; app_1 done;2.97;0.63;0.11;3
27175.0;5.0; app_1 done;2.98;0.63;0.11;3
27208.0;5.0; app_2 done;2.98;0.66;0.11;3
27442.0;5.0; app_1 done;2.99;0.66;0.11;3
27674.0;5.0; app_1 done;3.0;0.65;0.11;3
27906.0;5.0; app_1 done;3.01;0.65;0.11;3
28140.0;5.0; app_1 done;3.02;0.64;0.11;3
28173.0;5.0; app_2 done;3.02;0.67;0.11;3
28407.0;5.0; app_1 done;3.03;0.67;0.11;3
28639.0;5.0; app_1 done;3.04;0.66;0.1;3
28871.0;5.0; app_1 done;3.05;0.66;0.1;3
29105.0;5.0; app_1 done;3.06;0.65;0.1;3
29138.0;5.0; app_2 done;3.05;0.69;0.1;3
29372.0;5.0; app_1 done;3.06;0.68;0.1;3
29604.0;5.0; app_1 done;3.07;0.68;0.1;3
29836.0;5.0; app_1 done;3.08;0.67;0.1;3
30070.0;5.0; app_1 done;3.09;0.67;0.1;3
30104.0;5.0; app_2 done;3.09;0.7;0.1;3
30337.0;5.0; app_1 done;3.1;0.69;0.1;3
30569.0;5.0; app_1 done;3.11;0.69;0.1;3
30801.0;5.0; app_1 done;3.12;0.68;0.1;3
31035.0;5.0; app_1 done;3.13;0.68;0.1;3
31069.0;5.0; app_2 done;3.12;0.71;0.1;3
31180.0;5.0; app_3 done;3.11;0.71;0.13;3
31414.0;5.0; app_1 done;3.12;0.7;0.13;3
31645.0;5.0; app_1 done;3.13;0.7;0.13;3
31878.0;4.717946012260674; app_1 done;3.14;0.69;0.13;3
32111.0;3.5152485006415257; app_1 done;3.15;0.69;0.12;3
32144.0;3.3084600936772897; app_2 done;3.14;0.72;0.12;3
32376.0;2.7862730405239304; app_1 done;3.15;0.71;0.12;3
32606.0;2.954959178437876; app_1 done;3.16;0.71;0.12;3
32837.0;2.6610355353292716; app_1 done;3.17;0.7;0.12;3
33070.0;2.7744042779318776; app_1 done;3.18;0.7;0.12;3
33103.0;2.7970150058525127; app_2 done;3.17;0.73;0.12;3
33336.0;3.0983027809429067; app_1 done;3.18;0.72;0.12;3
33568.0;4.004704884828918; app_1 done;3.19;0.71;0.12;3
33800.0;4.872811893365112; app_1 done;3.2;0.71;0.12;3
34034.0;5.0; app_1 done;3.2;0.71;0.12;3
34067.0;5.0; app_2 done;3.2;0.73;0.12;3
34301.0;5.0; app_1 done;3.21;0.73;0.12;3
34533.0;5.0; app_1 done;3.21;0.72;0.12;3
34765.0;5.0; app_1 done;3.22;0.72;0.12;3
34999.0;5.0; app_1 done;3.23;0.71;0.11;3
35032.0;5.0; app_2 done;3.23;0.74;0.11;3
35266.0;5.0; app_1 done;3.23;0.74;0.11;3
35498.0;4.934244225849381; app_1 done;3.24;0.73;0.11;3
35730.0;4.587897658405359; app_1 done;3.25;0.73;0.11;3
35964.0;3.3332427231616952; app_1 done;3.25;0.72;0.11;3
35997.0;3.1124521065131576; app_2 done;3.25;0.75;0.11;3
36108.0;2.232172071759826; app_3 done;3.24;0.75;0.14;3
36142.0;1.879994519136615;PF;3.24;0.75;0.14;0
38729.0;3.8601572766476027;On;3.02;0.7;0.13;3
38963.0;3.9954685120721827; app_1 done;3.03;0.69;0.13;3
39196.0;4.0247085946698995; app_1 done;3.04;0.69;0.13;3
39430.0;4.04504954951384; app_1 done;3.04;0.68;0.13;3
39663.0;4.019014733884721; app_1 done;3.05;0.68;0.13;3
39897.0;4.278852273402226; app_1 done;3.06;0.68;0.13;3
40131.0;4.699800697594853; app_1 done;3.06;0.67;0.12;3
40164.0;4.7735227595982686; app_2 done;3.06;0.7;0.12;3
40398.0;5.0; app_1 done;3.07;0.69;0.12;3
40630.0;5.0; app_1 done;3.08;0.69;0.12;3
40862.0;5.0; app_1 done;3.08;0.69;0.12;3
41096.0;5.0; app_1 done;3.09;0.68;0.12;3
41129.0;5.0; app_2 done;3.09;0.71;0.12;3
41363.0;5.0; app_1 done;3.09;0.7;0.12;3
41595.0;5.0; app_1 done;3.1;0.7;0.12;3
41827.0;5.0; app_1 done;3.11;0.69;0.12;3
42061.0;5.0; app_1 done;3.11;0.69;0.12;3
42094.0;5.0; app_2 done;3.11;0.71;0.12;3
42328.0;5.0; app_1 done;3.12;0.71;0.12;3
42560.0;5.0; app_1 done;3.12;0.7;0.12;3
42792.0;5.0; app_1 done;3.13;0.7;0.12;3
43026.0;5.0; app_1 done;3.14;0.7;0.12;3
43059.0;5.0; app_2 done;3.14;0.72;0.12;3
43293.0;5.0; app_1 done;3.14;0.72;0.12;3
43525.0;5.0; app_1 done;3.15;0.71;0.11;3
43757.0;5.0; app_1 done;3.15;0.71;0.11;3
43991.0;5.0; app_1 done;3.16;0.7;0.11;3
44025.0;5.0; app_2 done;3.16;0.73;0.11;3
44135.0;5.0; app_3 done;3.15;0.73;0.14;3
44370.0;5.0; app_1 done;3.16;0.72;0.14;3
44601.0;5.0; app_1 done;3.16;0.72;0.13;3
44834.0;5.0; app_1 done;3.17;0.71;0.13;3
45067.0;5.0; app_1 done;3.17;0.71;0.13;3
45100.0;5.0; app_2 done;3.17;0.73;0.13;3
45333.0;5.0; app_1 done;3.18;0.73;0.13;3
45564.0;5.0; app_1 done;3.18;0.72;0.13;3
45795.0;5.0; app_1 done;3.19;0.72;0.13;3
46029.0;5.0; app_1 done;3.19;0.72;0.13;3
46063.0;5.0; app_2 done;3.19;0.74;0.13;3
46296.0;5.0; app_1 done;3.2;0.73;0.13;3
46528.0;5.0; app_1 done;3.2;0.73;0.13;3
46761.0;5.0; app_1 done;3.21;0.73;0.13;3
46994.0;5.0; app_1 done;3.21;0.72;0.13;3
47028.0;5.0; app_2 done;3.21;0.74;0.13;3
47262.0;5.0; app_1 done;3.22;0.74;0.13;3
47494.0;5.0; app_1 done;3.22;0.74;0.13;3
47726.0;4.896028981322909; app_1 done;3.23;0.73;0.13;3
47959.0;4.8459512086298675; app_1 done;3.23;0.73;0.13;3
47993.0;4.870538831673656; app_2 done;3.23;0.75;0.13;3
48226.0;4.716895345845966; app_1 done;3.23;0.75;0.12;3
48458.0;4.999633723060926; app_1 done;3.24;0.74;0.12;3
48690.0;4.639026237102442; app_1 done;3.25;0.74;0.12;3
48924.0;4.258622095991266; app_1 done;3.25;0.74;0.12;3
48957.0;4.208348591777678; app_2 done;3.25;0.76;0.12;3
49068.0;4.007473328535902; app_3 done;3.24;0.75;0.14;3
49302.0;4.208916972050956; app_1 done;3.25;0.75;0.14;3
49533.0;4.040282857229385; app_1 done;3.25;0.75;0.14;3
49766.0;3.652917623792988; app_1 done;3.26;0.74;0.14;3
49999.0;3.661264364938716; app_1 done;3.26;0.74;0.14;3
