timestamp;voltage;event;tput_app_1;tput_app_2;current_apps_number
0.0;3.3;VOn= 3.74;0.0;0.0;1
268.0;4.709143910234445; app_1 done;3.73;0.0;1
496.0;5.0; app_1 done;4.03;0.0;1
724.0;5.0; app_1 done;4.14;0.0;1
951.0;5.0; app_1 done;4.21;0.0;1
1179.0;5.0; app_2 ON;3.39;0.0;2
1179.0;5.0;VOn= 3.74;3.39;0.0;2
1179.0;5.0; app_1 done;4.24;0.0;2
1213.0;5.0; app_2 done;4.12;0.82;2
1442.0;5.0; app_1 done;4.16;0.69;2
1670.0;5.0; app_1 done;4.19;0.6;2
1898.0;5.0; app_1 done;4.21;0.53;2
2127.0;4.424496605566788; app_1 done;4.23;0.47;2
2356.0;3.1352830812822496; app_1 done;4.24;0.42;2
2388.0;2.909317387182993; app_2 done;4.19;0.84;2
2504.0;1.879995473012977;PF;3.99;0.8;0
4773.0;3.741200754113261;On;2.1;0.42;2
4889.0;4.1619566561117365; app_1 done;2.25;0.41;2
5117.0;4.637209369548746; app_1 done;2.35;0.39;2
5346.0;4.9496245104453624; app_1 done;2.43;0.37;2
5575.0;5.0; app_1 done;2.51;0.36;2
5805.0;5.0; app_1 done;2.58;0.34;2
6034.0;5.0; app_1 done;2.65;0.33;2
6263.0;4.84076321982722; app_1 done;2.71;0.32;2
6492.0;4.812062676456901; app_1 done;2.77;0.31;2
6721.0;4.294856294412126; app_1 done;2.83;0.3;2
6753.0;4.319246960855672; app_2 done;2.81;0.44;2
6982.0;4.623534390678404; app_1 done;2.86;0.43;2
7210.0;4.281926584383081; app_1 done;2.91;0.42;2
7438.0;4.30800245782094; app_1 done;2.96;0.4;2
7667.0;3.718059431480111; app_1 done;3.0;0.39;2
7896.0;3.7945292195760714; app_1 done;3.04;0.38;2
7928.0;3.7869002812660844; app_2 done;3.03;0.5;2
8157.0;3.5120219371028147; app_1 done;3.06;0.49;2
8384.0;3.579167380724551; app_1 done;3.1;0.48;2
8612.0;3.776926570816066; app_1 done;3.14;0.46;2
8841.0;4.016609505736638; app_1 done;3.17;0.45;2
9070.0;4.246350621909212; app_1 done;3.2;0.44;2
9102.0;4.272617950532407; app_2 done;3.19;0.55;2
9331.0;3.758861672569538; app_1 done;3.22;0.54;2
9559.0;3.4435952165534807; app_1 done;3.24;0.52;2
9786.0;3.247536456059057; app_1 done;3.27;0.51;2
10015.0;3.4422682163814047; app_1 done;3.3;0.5;2
10244.0;3.8317769156859534; app_1 done;3.32;0.49;2
10276.0;3.892051071968135; app_2 done;3.31;0.58;2
10505.0;4.201488810682846; app_1 done;3.33;0.57;2
10733.0;4.479078763179777; app_1 done;3.35;0.56;2
10961.0;4.371641761462793; app_1 done;3.38;0.55;2
11190.0;4.7009437386855915; app_1 done;3.4;0.54;2
11419.0;5.0; app_1 done;3.42;0.53;2
11452.0;5.0; app_2 done;3.41;0.61;2
11681.0;5.0; app_1 done;3.42;0.6;2
11909.0;4.8220758009433276; app_1 done;3.44;0.59;2
12137.0;5.0; app_1 done;3.46;0.58;2
12366.0;5.0; app_1 done;3.48;0.57;2
12595.0;5.0; app_1 done;3.49;0.56;2
12628.0;5.0; app_2 done;3.48;0.63;2
12857.0;5.0; app_1 done;3.5;0.62;2
13085.0;5.0; app_1 done;3.52;0.61;2
13313.0;5.0; app_1 done;3.53;0.6;2
13542.0;5.0; app_1 done;3.54;0.59;2
13771.0;5.0; app_1 done;3.56;0.58;2
13804.0;5.0; app_2 done;3.55;0.65;2
14033.0;5.0; app_1 done;3.56;0.64;2
14261.0;5.0; app_1 done;3.58;0.63;2
14489.0;4.540086230309577; app_1 done;3.59;0.62;2
14718.0;4.666454975736702; app_1 done;3.6;0.61;2
14947.0;4.944480702240806; app_1 done;3.61;0.6;2
14979.0;4.983945924357407; app_2 done;3.61;0.67;2
15208.0;5.0; app_1 done;3.62;0.66;2
15436.0;5.0; app_1 done;3.63;0.65;2
15664.0;5.0; app_1 done;3.64;0.64;2
15894.0;5.0; app_1 done;3.65;0.63;2
16123.0;5.0; app_1 done;3.66;0.62;2
16155.0;5.0; app_2 done;3.65;0.68;2
16384.0;5.0; app_1 done;3.66;0.67;2
16612.0;5.0; app_1 done;3.67;0.66;2
16840.0;5.0; app_1 done;3.68;0.65;2
17070.0;5.0; app_1 done;3.69;0.64;2
17299.0;5.0; app_1 done;3.7;0.64;2
17331.0;5.0; app_2 done;3.69;0.69;2
17560.0;5.0; app_1 done;3.7;0.68;2
17788.0;5.0; app_1 done;3.71;0.67;2
18016.0;5.0; app_1 done;3.72;0.67;2
18246.0;5.0; app_1 done;3.73;0.66;2
18475.0;5.0; app_1 done;3.73;0.65;2
18507.0;5.0; app_2 done;3.73;0.7;2
18736.0;5.0; app_1 done;3.74;0.69;2
18964.0;5.0; app_1 done;3.74;0.69;2
19192.0;5.0; app_1 done;3.75;0.68;2
19422.0;5.0; app_1 done;3.76;0.67;2
19651.0;5.0; app_1 done;3.77;0.66;2
19683.0;5.0; app_2 done;3.76;0.71;2
19912.0;4.774054100128975; app_1 done;3.77;0.7;2
20140.0;3.6193476839326; app_1 done;3.77;0.7;2
20365.0;1.879988964933425;PF;3.73;0.69;0
25324.0;3.740970985050021;On;3.0;0.55;2
25357.0;3.8556321050160967; app_1 done;3.04;0.55;2
25586.0;4.559835778041253; app_1 done;3.05;0.55;2
25815.0;4.841834845297624; app_1 done;3.06;0.54;2
26045.0;5.0; app_1 done;3.07;0.54;2
26274.0;5.0; app_1 done;3.08;0.53;2
26504.0;5.0; app_1 done;3.09;0.53;2
26733.0;5.0; app_1 done;3.1;0.52;2
26962.0;5.0; app_1 done;3.12;0.52;2
27192.0;5.0; app_1 done;3.13;0.51;2
27421.0;5.0; app_1 done;3.14;0.51;2
27453.0;5.0; app_2 done;3.13;0.55;2
27682.0;5.0; app_1 done;3.14;0.54;2
27910.0;5.0; app_1 done;3.15;0.54;2
28138.0;5.0; app_1 done;3.16;0.53;2
28368.0;5.0; app_1 done;3.17;0.53;2
28597.0;5.0; app_1 done;3.18;0.52;2
28629.0;5.0; app_2 done;3.18;0.56;2
28858.0;5.0; app_1 done;3.19;0.55;2
29086.0;5.0; app_1 done;3.2;0.55;2
29314.0;5.0; app_1 done;3.21;0.55;2
29544.0;5.0; app_1 done;3.22;0.54;2
29773.0;5.0; app_1 done;3.22;0.54;2
29805.0;5.0; app_2 done;3.22;0.57;2
30034.0;5.0; app_1 done;3.23;0.57;2
30262.0;5.0; app_1 done;3.24;0.56;2
30490.0;5.0; app_1 done;3.25;0.56;2
30720.0;5.0; app_1 done;3.26;0.55;2
30949.0;5.0; app_1 done;3.26;0.55;2
30981.0;5.0; app_2 done;3.26;0.58;2
31210.0;5.0; app_1 done;3.27;0.58;2
31438.0;5.0; app_1 done;3.28;0.57;2
31666.0;5.0; app_1 done;3.28;0.57;2
31896.0;4.637074657917889; app_1 done;3.29;0.56;2
32125.0;3.428167691840889; app_1 done;3.3;0.56;2
32157.0;3.2229089707902605; app_2 done;3.3;0.59;2
32385.0;2.7910710335284956; app_1 done;3.3;0.59;2
32613.0;2.9587091302127995; app_1 done;3.31;0.58;2
32840.0;2.662454605727051; app_1 done;3.32;0.58;2
33068.0;2.7735931339231925; app_1 done;3.33;0.57;2
33297.0;3.0260103023152958; app_1 done;3.33;0.57;2
33329.0;3.083561337984082; app_2 done;3.33;0.6;2
33558.0;3.9570392333566913; app_1 done;3.34;0.6;2
33786.0;4.833574485822872; app_1 done;3.34;0.59;2
34014.0;5.0; app_1 done;3.35;0.59;2
34243.0;5.0; app_1 done;3.36;0.58;2
34472.0;5.0; app_1 done;3.37;0.58;2
34505.0;5.0; app_2 done;3.36;0.61;2
34734.0;5.0; app_1 done;3.37;0.6;2
34962.0;5.0; app_1 done;3.38;0.6;2
35190.0;5.0; app_1 done;3.38;0.6;2
35419.0;5.0; app_1 done;3.39;0.59;2
35648.0;4.854760068033869; app_1 done;3.39;0.59;2
35680.0;4.812439182107643; app_2 done;3.39;0.62;2
35909.0;3.663505562844182; app_1 done;3.4;0.61;2
36137.0;1.93525979026435; app_1 done;3.4;0.61;2
36142.0;1.879994519136615;PF;3.4;0.61;0
38374.0;3.7402545625535653;On;3.21;0.57;2
38604.0;3.8631811574430097; app_1 done;3.21;0.57;2
38833.0;4.013580592130378; app_1 done;3.22;0.57;2
39062.0;3.9853191472033633; app_1 done;3.23;0.56;2
39291.0;4.0783219854982; app_1 done;3.23;0.56;2
39520.0;3.965015849678554; app_1 done;3.24;0.56;2
39750.0;4.101849267197069; app_1 done;3.25;0.55;2
39979.0;4.395599630023364; app_1 done;3.25;0.55;2
40208.0;4.878078743363789; app_1 done;3.26;0.55;2
40240.0;4.948464524043789; app_2 done;3.26;0.57;2
40469.0;5.0; app_1 done;3.26;0.57;2
40697.0;5.0; app_1 done;3.27;0.57;2
40925.0;5.0; app_1 done;3.27;0.56;2
41155.0;5.0; app_1 done;3.28;0.56;2
41384.0;5.0; app_1 done;3.29;0.56;2
41416.0;5.0; app_2 done;3.28;0.58;2
41645.0;5.0; app_1 done;3.29;0.58;2
41873.0;5.0; app_1 done;3.3;0.57;2
42101.0;5.0; app_1 done;3.3;0.57;2
42331.0;5.0; app_1 done;3.31;0.57;2
42560.0;5.0; app_1 done;3.31;0.56;2
42592.0;5.0; app_2 done;3.31;0.59;2
42821.0;5.0; app_1 done;3.32;0.58;2
43049.0;5.0; app_1 done;3.32;0.58;2
43277.0;5.0; app_1 done;3.33;0.58;2
43507.0;5.0; app_1 done;3.33;0.57;2
43736.0;5.0; app_1 done;3.34;0.57;2
43768.0;5.0; app_2 done;3.34;0.59;2
43997.0;5.0; app_1 done;3.34;0.59;2
44225.0;5.0; app_1 done;3.35;0.59;2
44453.0;5.0; app_1 done;3.35;0.58;2
44683.0;5.0; app_1 done;3.36;0.58;2
44912.0;5.0; app_1 done;3.36;0.58;2
44944.0;5.0; app_2 done;3.36;0.6;2
