timestamp;voltage;event;tput_app_1;tput_app_2;tput_app_3;current_apps_number
14164.0;5.0; app_1 done;3.39;0.78;0.28;3
14395.0;4.960134692748326; app_1 done;3.4;0.76;0.28;3
14624.0;4.5723004818383455; app_1 done;3.42;0.75;0.27;3
14656.0;4.614409456169144; app_2 done;3.41;0.82;0.27;3
14885.0;4.866199103825748; app_1 done;3.43;0.81;0.27;3
15113.0;5.0; app_1 done;3.44;0.79;0.26;3
15343.0;5.0; app_1 done;3.45;0.78;0.26;3
15573.0;5.0; app_1 done;3.47;0.77;0.26;3
15605.0;5.0; app_2 done;3.46;0.83;0.26;3
15835.0;5.0; app_1 done;3.47;0.82;0.25;3
16064.0;5.0; app_1 done;3.49;0.81;0.25;3
16294.0;5.0; app_1 done;3.5;0.8;0.25;3
16524.0;5.0; app_1 done;3.51;0.79;0.24;3
16556.0;5.0; app_2 done;3.5;0.85;0.24;3
16665.0;5.0; app_3 done;3.48;0.84;0.3;3
16896.0;5.0; app_1 done;3.49;0.83;0.3;3
17124.0;5.0; app_1 done;3.5;0.82;0.29;3
17355.0;5.0; app_1 done;3.51;0.81;0.29;3
17584.0;5.0; app_1 done;3.53;0.8;0.28;3
17616.0;5.0; app_2 done;3.52;0.85;0.28;3
17846.0;5.0; app_1 done;3.53;0.84;0.28;3
18074.0;5.0; app_1 done;3.54;0.83;0.28;3
18303.0;5.0; app_1 done;3.55;0.82;0.27;3
18533.0;5.0; app_1 done;3.56;0.81;0.27;3
18565.0;5.0; app_2 done;3.56;0.86;0.27;3
18795.0;5.0; app_1 done;3.56;0.85;0.27;3
19024.0;5.0; app_1 done;3.57;0.84;0.26;3
19254.0;5.0; app_1 done;3.58;0.83;0.26;3
19484.0;5.0; app_1 done;3.59;0.82;0.26;3
19516.0;5.0; app_2 done;3.59;0.87;0.26;3
19626.0;5.0; app_3 done;3.57;0.87;0.31;3
19856.0;4.964614009243578; app_1 done;3.58;0.86;0.3;3
20084.0;3.934476228055858; app_1 done;3.58;0.85;0.3;3
20314.0;2.384956620724478; app_1 done;3.59;0.84;0.3;3
20365.0;1.879988964933425;PF;3.58;0.83;0.29;0
25387.0;3.8618831489160743;On;2.88;0.67;0.24;3
25619.0;4.560924419390934; app_1 done;2.89;0.66;0.23;3
25849.0;4.842848249851315; app_1 done;2.9;0.66;0.23;3
26079.0;5.0; app_1 done;2.91;0.65;0.23;3
26309.0;5.0; app_1 done;2.93;0.65;0.23;3
26341.0;5.0; app_2 done;2.92;0.68;0.23;3
26571.0;5.0; app_1 done;2.94;0.68;0.23;3
26800.0;5.0; app_1 done;2.95;0.67;0.22;3
27030.0;5.0; app_1 done;2.96;0.67;0.22;3
27260.0;5.0; app_1 done;2.97;0.66;0.22;3
27292.0;5.0; app_2 done;2.97;0.7;0.22;3
27522.0;5.0; app_1 done;2.98;0.69;0.22;3
27751.0;5.0; app_1 done;2.99;0.68;0.22;3
27981.0;5.0; app_1 done;3.0;0.68;0.21;3
28211.0;5.0; app_1 done;3.01;0.67;0.21;3
28243.0;5.0; app_2 done;3.01;0.71;0.21;3
28353.0;5.0; app_3 done;3.0;0.71;0.25;3
28583.0;5.0; app_1 done;3.01;0.7;0.24;3
28811.0;5.0; app_1 done;3.02;0.69;0.24;3
29042.0;5.0; app_1 done;3.03;0.69;0.24;3
29271.0;5.0; app_1 done;3.04;0.68;0.24;3
29303.0;5.0; app_2 done;3.04;0.72;0.24;3
29533.0;5.0; app_1 done;3.05;0.71;0.24;3
29761.0;5.0; app_1 done;3.06;0.71;0.24;3
29990.0;5.0; app_1 done;3.07;0.7;0.23;3
30220.0;5.0; app_1 done;3.08;0.69;0.23;3
30253.0;5.0; app_2 done;3.07;0.73;0.23;3
30483.0;5.0; app_1 done;3.08;0.72;0.23;3
30711.0;5.0; app_1 done;3.09;0.72;0.23;3
30941.0;5.0; app_1 done;3.1;0.71;0.23;3
31171.0;5.0; app_1 done;3.11;0.71;0.22;3
31204.0;5.0; app_2 done;3.11;0.74;0.22;3
31313.0;5.0; app_3 done;3.1;0.73;0.26;3
31543.0;5.0; app_1 done;3.11;0.73;0.25;3
31771.0;5.0; app_1 done;3.12;0.72;0.25;3
32002.0;4.120735539079368; app_1 done;3.12;0.72;0.25;3
32231.0;2.9035978496484245; app_1 done;3.13;0.71;0.25;3
32263.0;2.853152536275755; app_2 done;3.13;0.74;0.25;3
32491.0;2.869204102811894; app_1 done;3.14;0.74;0.25;3
32719.0;2.843677221677258; app_1 done;3.15;0.73;0.24;3
32947.0;2.7046213881864634; app_1 done;3.16;0.73;0.24;3
33177.0;2.8521750535692934; app_1 done;3.16;0.72;0.24;3
33209.0;2.891824981942908; app_2 done;3.16;0.75;0.24;3
33438.0;3.394236682188157; app_1 done;3.17;0.75;0.24;3
33667.0;4.437187298529844; app_1 done;3.18;0.74;0.24;3
33897.0;5.0; app_1 done;3.19;0.74;0.24;3
34127.0;5.0; app_1 done;3.19;0.73;0.23;3
34159.0;5.0; app_2 done;3.19;0.76;0.23;3
34268.0;5.0; app_3 done;3.18;0.76;0.26;3
34499.0;5.0; app_1 done;3.19;0.75;0.26;3
34727.0;5.0; app_1 done;3.2;0.75;0.26;3
34958.0;5.0; app_1 done;3.2;0.74;0.26;3
35187.0;5.0; app_1 done;3.21;0.74;0.26;3
35219.0;5.0; app_2 done;3.21;0.77;0.26;3
35448.0;5.0; app_1 done;3.22;0.76;0.25;3
35676.0;4.830734562507302; app_1 done;3.22;0.76;0.25;3
35905.0;3.686189958920723; app_1 done;3.23;0.75;0.25;3
36135.0;1.9556890901972033; app_1 done;3.24;0.75;0.25;3
36142.0;1.879994519136615;PF;3.24;0.75;0.25;0
38729.0;3.8601572766476027;On;3.02;0.7;0.23;3
38963.0;3.995690009462751; app_1 done;3.03;0.69;0.23;3
39193.0;4.02279420063003; app_1 done;3.04;0.69;0.23;3
39423.0;4.060047776841343; app_1 done;3.04;0.68;0.23;3
39653.0;4.011463986125758; app_1 done;3.05;0.68;0.23;3
39685.0;4.040558078727279; app_2 done;3.05;0.71;0.23;3
39915.0;4.299196128439283; app_1 done;3.06;0.7;0.23;3
40143.0;4.727583865043423; app_1 done;3.06;0.7;0.22;3
40373.0;5.0; app_1 done;3.07;0.69;0.22;3
40603.0;5.0; app_1 done;3.08;0.69;0.22;3
40636.0;5.0; app_2 done;3.08;0.71;0.22;3
40866.0;5.0; app_1 done;3.08;0.71;0.22;3
41095.0;5.0; app_1 done;3.09;0.71;0.22;3
41325.0;5.0; app_1 done;3.1;0.7;0.22;3
41555.0;5.0; app_1 done;3.1;0.7;0.22;3
41587.0;5.0; app_2 done;3.1;0.72;0.22;3
41696.0;5.0; app_3 done;3.09;0.72;0.24;3
41927.0;5.0; app_1 done;3.1;0.72;0.24;3
42155.0;5.0; app_1 done;3.11;0.71;0.24;3
42385.0;5.0; app_1 done;3.11;0.71;0.24;3
42615.0;5.0; app_1 done;3.12;0.7;0.23;3
42647.0;5.0; app_2 done;3.12;0.73;0.23;3
42876.0;5.0; app_1 done;3.13;0.72;0.23;3
43104.0;5.0; app_1 done;3.13;0.72;0.23;3
43334.0;5.0; app_1 done;3.14;0.72;0.23;3
43564.0;5.0; app_1 done;3.14;0.71;0.23;3
43596.0;5.0; app_2 done;3.14;0.73;0.23;3
43826.0;5.0; app_1 done;3.15;0.73;0.23;3
44055.0;5.0; app_1 done;3.16;0.73;0.23;3
44285.0;5.0; app_1 done;3.16;0.72;0.23;3
44515.0;5.0; app_1 done;3.17;0.72;0.22;3
44547.0;5.0; app_2 done;3.17;0.74;0.22;3
44656.0;5.0; app_3 done;3.16;0.74;0.25;3
44887.0;5.0; app_1 done;3.16;0.74;0.25;3
45115.0;5.0; app_1 done;3.17;0.73;0.24;3
45346.0;5.0; app_1 done;3.18;0.73;0.24;3
45575.0;5.0; app_1 done;3.18;0.72;0.24;3
45607.0;5.0; app_2 done;3.18;0.75;0.24;3
45837.0;5.0; app_1 done;3.19;0.74;0.24;3
46065.0;5.0; app_1 done;3.19;0.74;0.24;3
46294.0;5.0; app_1 done;3.2;0.73;0.24;3
46524.0;5.0; app_1 done;3.2;0.73;0.24;3
46556.0;5.0; app_2 done;3.2;0.75;0.24;3
46786.0;5.0; app_1 done;3.21;0.75;0.24;3
47015.0;5.0; app_1 done;3.21;0.74;0.23;3
47245.0;5.0; app_1 done;3.22;0.74;0.23;3
47475.0;5.0; app_1 done;3.22;0.74;0.23;3
47508.0;5.0; app_2 done;3.22;0.76;0.23;3
47617.0;5.0; app_3 done;3.21;0.76;0.25;3
47847.0;4.683148687026728; app_1 done;3.22;0.75;0.25;3
48075.0;4.842843894133832; app_1 done;3.22;0.75;0.25;3
48306.0;4.808244983946167; app_1 done;3.23;0.75;0.25;3
48535.0;5.0; app_1 done;3.23;0.74;0.25;3
48567.0;5.0; app_2 done;3.23;0.76;0.25;3
48796.0;4.229684553402814; app_1 done;3.24;0.76;0.25;3
49024.0;4.030934858380409; app_1 done;3.24;0.75;0.24;3
49253.0;4.175149250106058; app_1 done;3.25;0.75;0.24;3
49483.0;4.094337933407169; app_1 done;3.25;0.75;0.24;3
49515.0;4.106707007501795; app_2 done;3.25;0.77;0.24;3
49745.0;3.6242308152042018; app_1 done;3.26;0.76;0.24;3
49973.0;3.661115115527716; app_1 done;3.26;0.76;0.24;3
