timestamp;voltage;event;tput_app_1;tput_app_2;tput_app_3;current_apps_number
13520.0;5.0; app_1 done;3.33;0.96;0.3;3
13552.0;5.0; app_2 done;3.32;1.03;0.3;3
13782.0;5.0; app_1 done;3.34;1.02;0.29;3
14010.0;5.0; app_1 done;3.35;1.0;0.29;3
14238.0;5.0; app_1 done;3.37;0.98;0.28;3
14270.0;5.0; app_2 done;3.36;1.05;0.28;3
14499.0;4.4910596768683035; app_1 done;3.38;1.03;0.28;3
14728.0;4.676282120856349; app_1 done;3.39;1.02;0.27;3
14956.0;4.955008654000454; app_1 done;3.41;1.0;0.27;3
14988.0;4.996929850115478; app_2 done;3.4;1.07;0.27;3
15098.0;5.0; app_3 done;3.38;1.06;0.33;3
15328.0;5.0; app_1 done;3.39;1.04;0.33;3
15556.0;5.0; app_1 done;3.41;1.03;0.32;3
15786.0;5.0; app_1 done;3.42;1.01;0.32;3
15818.0;5.0; app_2 done;3.41;1.07;0.32;3
16047.0;5.0; app_1 done;3.43;1.06;0.31;3
16275.0;5.0; app_1 done;3.44;1.04;0.31;3
16503.0;5.0; app_1 done;3.45;1.03;0.3;3
16535.0;5.0; app_2 done;3.45;1.09;0.3;3
16765.0;5.0; app_1 done;3.46;1.07;0.3;3
16993.0;5.0; app_1 done;3.47;1.06;0.29;3
17222.0;5.0; app_1 done;3.48;1.05;0.29;3
17254.0;5.0; app_2 done;3.48;1.1;0.29;3
17364.0;5.0; app_3 done;3.46;1.09;0.35;3
17594.0;5.0; app_1 done;3.47;1.08;0.34;3
17822.0;5.0; app_1 done;3.48;1.07;0.34;3
18052.0;5.0; app_1 done;3.49;1.05;0.33;3
18084.0;5.0; app_2 done;3.48;1.11;0.33;3
18313.0;5.0; app_1 done;3.49;1.09;0.33;3
18541.0;5.0; app_1 done;3.51;1.08;0.32;3
18769.0;5.0; app_1 done;3.52;1.07;0.32;3
18801.0;5.0; app_2 done;3.51;1.12;0.32;3
19031.0;5.0; app_1 done;3.52;1.1;0.32;3
19259.0;5.0; app_1 done;3.53;1.09;0.31;3
19488.0;5.0; app_1 done;3.54;1.08;0.31;3
19520.0;5.0; app_2 done;3.53;1.13;0.31;3
19630.0;5.0; app_3 done;3.52;1.12;0.36;3
19860.0;4.957483433610977; app_1 done;3.52;1.11;0.35;3
20088.0;3.913019321497259; app_1 done;3.53;1.1;0.35;3
20317.0;2.361034978107123; app_1 done;3.54;1.08;0.34;3
20349.0;2.053149370615903; app_2 done;3.54;1.13;0.34;3
20365.0;1.879988964933425;PF;3.54;1.13;0.34;0
25387.0;3.8618831489160743;On;2.84;0.91;0.28;3
25618.0;4.558195618807922; app_1 done;2.85;0.9;0.27;3
25847.0;4.840821965930319; app_1 done;2.86;0.89;0.27;3
26077.0;5.0; app_1 done;2.88;0.88;0.27;3
26308.0;5.0; app_1 done;2.89;0.87;0.27;3
26538.0;5.0; app_1 done;2.9;0.87;0.26;3
26570.0;5.0; app_2 done;2.9;0.9;0.26;3
26800.0;5.0; app_1 done;2.91;0.9;0.26;3
27028.0;5.0; app_1 done;2.92;0.89;0.26;3
27257.0;5.0; app_1 done;2.94;0.88;0.26;3
27290.0;5.0; app_2 done;2.93;0.92;0.26;3
27520.0;5.0; app_1 done;2.94;0.91;0.25;3
27748.0;5.0; app_1 done;2.96;0.9;0.25;3
27977.0;5.0; app_1 done;2.97;0.89;0.25;3
28009.0;5.0; app_2 done;2.96;0.93;0.25;3
28239.0;5.0; app_1 done;2.97;0.92;0.25;3
28468.0;5.0; app_1 done;2.99;0.91;0.25;3
28697.0;5.0; app_1 done;3.0;0.91;0.24;3
28729.0;5.0; app_2 done;2.99;0.94;0.24;3
28838.0;5.0; app_3 done;2.98;0.94;0.28;3
29069.0;5.0; app_1 done;2.99;0.93;0.28;3
29297.0;5.0; app_1 done;3.0;0.92;0.27;3
29526.0;5.0; app_1 done;3.01;0.91;0.27;3
29559.0;5.0; app_2 done;3.01;0.95;0.27;3
29788.0;5.0; app_1 done;3.02;0.94;0.27;3
30016.0;5.0; app_1 done;3.03;0.93;0.27;3
30244.0;5.0; app_1 done;3.04;0.93;0.26;3
30276.0;5.0; app_2 done;3.04;0.96;0.26;3
30505.0;5.0; app_1 done;3.05;0.95;0.26;3
30734.0;5.0; app_1 done;3.06;0.94;0.26;3
30963.0;5.0; app_1 done;3.07;0.94;0.26;3
30995.0;5.0; app_2 done;3.07;0.97;0.26;3
31104.0;5.0; app_3 done;3.05;0.96;0.29;3
31335.0;5.0; app_1 done;3.06;0.96;0.29;3
31563.0;5.0; app_1 done;3.07;0.95;0.29;3
31792.0;5.0; app_1 done;3.08;0.94;0.28;3
31825.0;4.953055547386568; app_2 done;3.08;0.97;0.28;3
32054.0;3.8447745278798005; app_1 done;3.09;0.97;0.28;3
32281.0;2.830529665792468; app_1 done;3.1;0.96;0.28;3
32508.0;2.883128463140539; app_1 done;3.11;0.95;0.28;3
32540.0;2.9100585852546006; app_2 done;3.1;0.98;0.28;3
32769.0;2.725617470937718; app_1 done;3.11;0.98;0.27;3
32997.0;2.7305767780238526; app_1 done;3.12;0.97;0.27;3
33225.0;2.9151236969303196; app_1 done;3.13;0.96;0.27;3
33257.0;2.964720350650213; app_2 done;3.13;0.99;0.27;3
33366.0;3.1669798037191024; app_3 done;3.12;0.99;0.3;3
33596.0;4.134763413235731; app_1 done;3.13;0.98;0.3;3
33824.0;4.93621690030548; app_1 done;3.13;0.98;0.3;3
34053.0;5.0; app_1 done;3.14;0.97;0.29;3
34085.0;5.0; app_2 done;3.14;1.0;0.29;3
34315.0;5.0; app_1 done;3.15;0.99;0.29;3
34543.0;5.0; app_1 done;3.16;0.98;0.29;3
34771.0;5.0; app_1 done;3.16;0.98;0.29;3
34803.0;5.0; app_2 done;3.16;1.01;0.29;3
35032.0;5.0; app_1 done;3.17;1.0;0.29;3
35261.0;5.0; app_1 done;3.18;0.99;0.28;3
35490.0;4.946604735481452; app_1 done;3.18;0.99;0.28;3
35522.0;4.887988892210055; app_2 done;3.18;1.01;0.28;3
35631.0;4.851477596450353; app_3 done;3.17;1.01;0.31;3
35862.0;3.930973111681617; app_1 done;3.18;1.0;0.31;3
36089.0;2.4028167487661007; app_1 done;3.19;1.0;0.3;3
36142.0;1.879994519136615;PF;3.18;1.0;0.3;0
38729.0;3.8601572766476027;On;2.97;0.93;0.28;3
38961.0;3.9944929458319636; app_1 done;2.98;0.92;0.28;3
39191.0;4.022029534734081; app_1 done;2.99;0.92;0.28;3
39420.0;4.05954059443614; app_1 done;2.99;0.91;0.28;3
39650.0;4.009866791916522; app_1 done;3.0;0.91;0.28;3
39880.0;4.258856688397037; app_1 done;3.01;0.9;0.28;3
39912.0;4.296189881846282; app_2 done;3.01;0.93;0.28;3
40142.0;4.724603271506416; app_1 done;3.01;0.92;0.27;3
40371.0;5.0; app_1 done;3.02;0.92;0.27;3
40599.0;5.0; app_1 done;3.03;0.91;0.27;3
40632.0;5.0; app_2 done;3.03;0.94;0.27;3
40862.0;5.0; app_1 done;3.03;0.93;0.27;3
41091.0;5.0; app_1 done;3.04;0.92;0.27;3
41319.0;5.0; app_1 done;3.05;0.92;0.27;3
41352.0;5.0; app_2 done;3.05;0.94;0.27;3
41582.0;5.0; app_1 done;3.05;0.94;0.26;3
41810.0;5.0; app_1 done;3.06;0.93;0.26;3
42039.0;5.0; app_1 done;3.07;0.93;0.26;3
42071.0;5.0; app_2 done;3.07;0.95;0.26;3
42181.0;5.0; app_3 done;3.06;0.95;0.28;3
42411.0;5.0; app_1 done;3.07;0.94;0.28;3
42639.0;5.0; app_1 done;3.07;0.94;0.28;3
42869.0;5.0; app_1 done;3.08;0.93;0.28;3
42901.0;5.0; app_2 done;3.08;0.96;0.28;3
43130.0;5.0; app_1 done;3.08;0.95;0.28;3
43358.0;5.0; app_1 done;3.09;0.95;0.28;3
43586.0;5.0; app_1 done;3.1;0.94;0.28;3
43618.0;5.0; app_2 done;3.1;0.96;0.28;3
43848.0;5.0; app_1 done;3.1;0.96;0.27;3
44076.0;5.0; app_1 done;3.11;0.95;0.27;3
44305.0;5.0; app_1 done;3.11;0.95;0.27;3
44337.0;5.0; app_2 done;3.11;0.97;0.27;3
44447.0;5.0; app_3 done;3.1;0.97;0.29;3
44677.0;5.0; app_1 done;3.11;0.96;0.29;3
44905.0;5.0; app_1 done;3.12;0.96;0.29;3
45135.0;5.0; app_1 done;3.12;0.95;0.29;3
45167.0;5.0; app_2 done;3.12;0.97;0.29;3
45396.0;5.0; app_1 done;3.13;0.97;0.29;3
45624.0;5.0; app_1 done;3.13;0.96;0.28;3
45852.0;5.0; app_1 done;3.14;0.96;0.28;3
45884.0;5.0; app_2 done;3.14;0.98;0.28;3
46114.0;5.0; app_1 done;3.14;0.98;0.28;3
46342.0;5.0; app_1 done;3.15;0.97;0.28;3
46571.0;5.0; app_1 done;3.16;0.97;0.28;3
46603.0;5.0; app_2 done;3.15;0.99;0.28;3
46713.0;5.0; app_3 done;3.15;0.98;0.3;3
46943.0;5.0; app_1 done;3.15;0.98;0.3;3
47171.0;5.0; app_1 done;3.16;0.98;0.3;3
47401.0;5.0; app_1 done;3.16;0.97;0.3;3
47433.0;5.0; app_2 done;3.16;0.99;0.3;3
47662.0;5.0; app_1 done;3.17;0.99;0.29;3
47890.0;4.753888367064937; app_1 done;3.17;0.98;0.29;3
48118.0;4.6756519079810355; app_1 done;3.18;0.98;0.29;3
48150.0;4.6768978562118875; app_2 done;3.18;1.0;0.29;3
48379.0;4.905796772669212; app_1 done;3.18;0.99;0.29;3
48608.0;4.990339603844655; app_1 done;3.19;0.99;0.29;3
48836.0;4.238600401192851; app_1 done;3.19;0.98;0.29;3
48869.0;4.254602507944005; app_2 done;3.19;1.0;0.29;3
48978.0;4.156579182074473; app_3 done;3.19;1.0;0.31;3
49208.0;4.128773272091591; app_1 done;3.19;1.0;0.3;3
49436.0;4.251280098095851; app_1 done;3.2;0.99;0.3;3
49665.0;3.5346213263545243; app_1 done;3.2;0.99;0.3;3
49697.0;3.560737202013322; app_2 done;3.2;1.01;0.3;3
49926.0;3.8168845185291222; app_1 done;3.2;1.0;0.3;3
