21692.0;5.0;VOn= 3.74
21692.0;5.0; app_1 done
21923.0;5.0; app_2 ON
21923.0;5.0; app_1 done
22156.0;5.0; app_1 done
22271.0;5.0; app_2 done
22595.0;5.0; app_2 OFF
22595.0;5.0;VOn= 3.74
22595.0;5.0; app_1 done
22826.0;5.0; app_2 ON
22826.0;5.0; app_1 done
23058.0;5.0; app_1 done
23173.0;5.0; app_2 done
23497.0;5.0; app_2 OFF
23497.0;5.0;VOn= 3.74
23497.0;5.0; app_1 done
23728.0;5.0; app_2 ON
23728.0;5.0; app_1 done
23961.0;5.0; app_1 done
24075.0;5.0; app_2 done
24399.0;5.0; app_2 OFF
24399.0;5.0;VOn= 3.74
24399.0;5.0; app_1 done
24631.0;5.0; app_2 ON
24631.0;5.0; app_1 done
24863.0;5.0; app_1 done
24978.0;5.0; app_2 done
