30885.0;5.0; app_1 done
30916.0;5.0; app_2 done
30947.0;5.0; app_2 done
31052.0;5.0; app_3 done
31277.0;5.0; app_1 done
31502.0;5.0; app_1 done
31728.0;5.0; app_1 done
31759.0;5.0; app_2 done
31789.0;5.0; app_2 done
31895.0;4.639762661313348; app_3 done
32119.0;3.4619441254359216; app_1 done
32345.0;2.801532392598043; app_1 done
32571.0;2.9331868680217434; app_1 done
32602.0;2.9521119517494965; app_2 done
32632.0;2.9675694380528594; app_2 done
32738.0;2.788314921611427; app_3 done
32962.0;2.7115789422547754; app_1 done
33188.0;2.864587356203411; app_1 done
33413.0;3.2992428829779543; app_1 done
33443.0;3.4146759098069555; app_2 done
33474.0;3.5520827085371893; app_2 done
33580.0;4.060210391895737; app_3 done
33804.0;4.883920685461121; app_1 done
34030.0;5.0; app_1 done
34256.0;5.0; app_1 done
34286.0;5.0; app_2 done
34317.0;5.0; app_2 done
34423.0;5.0; app_3 done
34647.0;5.0; app_1 done
34872.0;5.0; app_1 done
35098.0;5.0; app_1 done
35129.0;5.0; app_2 done
35160.0;5.0; app_2 done
35266.0;5.0; app_3 done
35490.0;4.946632114869023; app_1 done
35715.0;4.6568134284069655; app_1 done
35941.0;3.4726525253993166; app_1 done
35972.0;3.2791275157077013; app_2 done
36003.0;3.0733647491468448; app_2 done
36108.0;2.223930923767457; app_3 done
36142.0;1.879994519136615;PF
38674.0;3.8400963732081825;On
38898.0;3.984199189516013; app_1 done
39126.0;3.9962800536445497; app_1 done
39352.0;4.090270887739699; app_1 done
39383.0;4.10032778956523; app_2 done
39414.0;4.07579355654005; app_2 done
39519.0;3.9637323423773974; app_3 done
39744.0;4.097716502767369; app_1 done
39969.0;4.377045926795899; app_1 done
40195.0;4.845431059502612; app_1 done
40226.0;4.915859060862713; app_2 done
40256.0;4.978735582574204; app_2 done
40362.0;5.0; app_3 done
40586.0;5.0; app_1 done
40812.0;5.0; app_1 done
41037.0;5.0; app_1 done
41068.0;5.0; app_2 done
41098.0;5.0; app_2 done
41204.0;5.0; app_3 done
41428.0;5.0; app_1 done
41654.0;5.0; app_1 done
41880.0;5.0; app_1 done
41910.0;5.0; app_2 done
41941.0;5.0; app_2 done
42047.0;5.0; app_3 done
42271.0;5.0; app_1 done
42496.0;5.0; app_1 done
42723.0;5.0; app_1 done
42753.0;5.0; app_2 done
42784.0;5.0; app_2 done
42890.0;5.0; app_3 done
43114.0;5.0; app_1 done
43339.0;5.0; app_1 done
43566.0;5.0; app_1 done
43596.0;5.0; app_2 done
43627.0;5.0; app_2 done
43733.0;5.0; app_3 done
43957.0;5.0; app_1 done
44182.0;5.0; app_1 done
44408.0;5.0; app_1 done
44439.0;5.0; app_2 done
44470.0;5.0; app_2 done
44576.0;5.0; app_3 done
44800.0;5.0; app_1 done
45025.0;5.0; app_1 done
45250.0;5.0; app_1 done
45281.0;5.0; app_2 done
45312.0;5.0; app_2 done
45417.0;5.0; app_3 done
45642.0;5.0; app_1 done
45867.0;5.0; app_1 done
46093.0;5.0; app_1 done
46124.0;5.0; app_2 done
46155.0;5.0; app_2 done
46260.0;5.0; app_3 done
46485.0;5.0; app_1 done
46710.0;5.0; app_1 done
46936.0;5.0; app_1 done
46967.0;5.0; app_2 done
46997.0;5.0; app_2 done
47103.0;5.0; app_3 done
47327.0;5.0; app_1 done
47553.0;5.0; app_1 done
47779.0;4.665828016744541; app_1 done
47810.0;4.650217172553565; app_2 done
47840.0;4.674744592560231; app_2 done
47946.0;4.833949576548747; app_3 done
48170.0;4.687574439582191; app_1 done
48395.0;4.924644777515565; app_1 done
48621.0;4.948046096517062; app_1 done
48651.0;4.814200024444678; app_2 done
48682.0;4.676474686380843; app_2 done
48788.0;4.245566482157102; app_3 done
49012.0;4.0618864785806235; app_1 done
49237.0;4.159896394676792; app_1 done
49464.0;4.111819685404039; app_1 done
49494.0;4.0989394626351014; app_2 done
49525.0;4.081511059738653; app_2 done
49631.0;3.5530676868416937; app_3 done
49855.0;3.7940288648949503; app_1 done
