timestamp;voltage;event;tput_app_1;tput_app_2;current_apps_number
0.0;3.3;VOn= 3.74;0.0;0.0;1
268.0;4.709106542899407; app_1 done;3.73;0.0;1
496.0;5.0; app_1 done;4.03;0.0;1
724.0;5.0; app_1 done;4.14;0.0;1
951.0;5.0; app_2 ON;3.15;0.0;2
951.0;5.0;VOn= 3.86;3.15;0.0;2
951.0;5.0; app_1 done;4.21;0.0;2
1180.0;5.0; app_1 done;4.24;0.0;2
1408.0;5.0; app_1 done;4.26;0.0;2
1636.0;5.0; app_1 done;4.28;0.0;2
1864.0;5.0; app_1 done;4.29;0.0;2
1977.0;5.0; app_2 done;4.05;0.51;2
2206.0;5.0; app_1 done;4.08;0.45;2
2434.0;5.0; app_1 done;4.11;0.41;2
2662.0;5.0; app_1 done;4.13;0.38;2
2890.0;5.0; app_1 done;4.15;0.35;2
3004.0;5.0; app_2 done;3.99;0.67;2
3233.0;5.0; app_1 done;4.02;0.62;2
3461.0;5.0; app_1 done;4.05;0.58;2
3689.0;5.0; app_1 done;4.07;0.54;2
3917.0;5.0; app_1 done;4.08;0.51;2
4031.0;5.0; app_2 done;3.97;0.74;2
4260.0;5.0; app_1 done;3.99;0.7;2
4488.0;5.0; app_1 done;4.01;0.67;2
4716.0;5.0; app_1 done;4.03;0.64;2
4943.0;5.0; app_1 done;4.05;0.61;2
5057.0;5.0; app_2 done;3.95;0.79;2
5286.0;5.0; app_1 done;3.97;0.76;2
5514.0;5.0; app_1 done;3.99;0.73;2
5742.0;5.0; app_1 done;4.01;0.7;2
5970.0;5.0; app_1 done;4.02;0.67;2
6084.0;5.0; app_2 done;3.94;0.82;2
6313.0;4.783225982652942; app_1 done;3.96;0.79;2
6540.0;4.7589796563635245; app_1 done;3.98;0.76;2
6768.0;4.3310049620755455; app_1 done;3.99;0.74;2
6996.0;4.637082084045614; app_1 done;4.0;0.71;2
7110.0;4.412262761757712; app_2 done;3.94;0.84;2
7339.0;4.404141270898947; app_1 done;3.95;0.82;2
7566.0;3.9198755799606984; app_1 done;3.97;0.79;2
7794.0;3.791083738651652; app_1 done;3.98;0.77;2
8022.0;3.6342061470194866; app_1 done;3.99;0.75;2
8135.0;3.5052087380161896; app_2 done;3.93;0.86;2
8364.0;3.567844842063122; app_1 done;3.95;0.84;2
8592.0;3.75604665862842; app_1 done;3.96;0.81;2
8819.0;3.9968176061853704; app_1 done;3.97;0.79;2
9047.0;4.227117061017792; app_1 done;3.98;0.77;2
9161.0;4.292107273402006; app_2 done;3.93;0.87;2
9390.0;3.6489218948297606; app_1 done;3.94;0.85;2
9617.0;3.3127997760910692; app_1 done;3.95;0.83;2
9845.0;3.276291335641078; app_1 done;3.96;0.81;2
10073.0;3.502294321627019; app_1 done;3.97;0.79;2
10186.0;3.710089622390273; app_2 done;3.93;0.88;2
10415.0;4.041088740927515; app_1 done;3.94;0.86;2
10643.0;4.4049667696558; app_1 done;3.95;0.85;2
10871.0;4.5416168811645345; app_1 done;3.96;0.83;2
11099.0;4.507315979698326; app_1 done;3.96;0.81;2
11212.0;4.747593208480222; app_2 done;3.92;0.89;2
11441.0;5.0; app_1 done;3.93;0.87;2
11669.0;5.0; app_1 done;3.94;0.86;2
11897.0;4.871645067977459; app_1 done;3.95;0.84;2
12125.0;5.0; app_1 done;3.96;0.82;2
12239.0;5.0; app_2 done;3.92;0.9;2
12468.0;5.0; app_1 done;3.93;0.88;2
12696.0;5.0; app_1 done;3.94;0.87;2
12924.0;5.0; app_1 done;3.95;0.85;2
13152.0;5.0; app_1 done;3.95;0.84;2
13266.0;5.0; app_2 done;3.92;0.9;2
13495.0;5.0; app_1 done;3.93;0.89;2
13723.0;5.0; app_1 done;3.93;0.87;2
13951.0;5.0; app_1 done;3.94;0.86;2
14179.0;5.0; app_1 done;3.95;0.85;2
14293.0;5.0; app_2 done;3.92;0.91;2
14522.0;4.435369798434231; app_1 done;3.93;0.9;2
14750.0;4.701696699812542; app_1 done;3.93;0.88;2
14977.0;4.98169134421588; app_1 done;3.94;0.87;2
15205.0;5.0; app_1 done;3.95;0.85;2
15319.0;5.0; app_2 done;3.92;0.91;2
15548.0;5.0; app_1 done;3.92;0.9;2
15776.0;5.0; app_1 done;3.93;0.89;2
16004.0;5.0; app_1 done;3.94;0.87;2
16232.0;5.0; app_1 done;3.94;0.86;2
16346.0;5.0; app_2 done;3.92;0.92;2
16575.0;5.0; app_1 done;3.92;0.9;2
16803.0;5.0; app_1 done;3.93;0.89;2
17031.0;5.0; app_1 done;3.93;0.88;2
17259.0;5.0; app_1 done;3.94;0.87;2
17373.0;5.0; app_2 done;3.91;0.92;2
17602.0;5.0; app_1 done;3.92;0.91;2
17830.0;5.0; app_1 done;3.93;0.9;2
18058.0;5.0; app_1 done;3.93;0.89;2
18286.0;5.0; app_1 done;3.94;0.87;2
18400.0;5.0; app_2 done;3.91;0.92;2
18629.0;5.0; app_1 done;3.92;0.91;2
18857.0;5.0; app_1 done;3.92;0.9;2
19085.0;5.0; app_1 done;3.93;0.89;2
19313.0;5.0; app_1 done;3.94;0.88;2
19427.0;5.0; app_2 done;3.91;0.93;2
